Search	VideoID	PublishedAt	ChannelId	ChannelTitle	Title	Description
Webometria	b20HEMe5OOQ	2022-04-02T03:34:10Z	UCGcecRsD0a968z8bux4MPLw	ProPGPq Unifesp	Cientometria: mapeando a ciência e os cientistas	Palestrante: Profa. Dra. Jacqueline Leta (UFRJ)
Webometria	UpXdKjl3Fhw	2021-08-27T10:53:13Z	UCKLeCKGeMqn7gP1z3eq_5Rg	Centro Acadêmico Biblioteconomia da UNESP - FFC	No Mundo da Pesquisa III com Prof. Rafael Gutierres	Olá todes. O Centro Acadêmico de Biblioteconomia promove a 3 edição do evento No Mundo da Pesquisa, evento voltado para ...
Webometria	xwilQbU7ZgA	2020-06-05T17:09:16Z	UCwBPmo_ZITFEYq8RhF6CrRg	Materiais Educacionais produzidos na FE - UNICAMP	FE103 - Turma A - Teorias do Conhecimento - 2º Sem/2011 - Aula 08	FE103 - Turma A - Teorias do Conhecimento Prof. Dr. Silvio Sánchez Gamboa Faculdade de Educação - FE Universidade ...
Webometria	JyoAE9n9zhQ	2013-07-04T08:26:35Z	UCm3FGJTmlb30B71183Pza4A	UOC - Universitat Oberta de Catalunya	El servicio de consultas bibliométricas	Servicio personalizado de consulta, apoyo y acompañamiento en el proceso de búsqueda de datos bibliométricos y en la ...
Webometria	-r-CkpqP0So	2021-03-27T18:45:34Z	UC0o9Jxbot65SIZ8-0O0dq5g	Carlos Alberto Ávila Araújo	Altmetria - por Bruno, Dolly, Karina e Jéssica	Trabalho dos alunos de Fundamentos da Ciência da Informação sobre a Altmetria.
Webometria	u1DMND5Tuvc	2021-03-17T18:19:04Z	UCXhb4T-7sCVpjwmuuXBvhpg	PPG RENAC UEG	RSL Informetria Aula 04	AULA 4 da disciplina Revisão Sistemática da Literatura e Informetria TEMA: Informetria e os quatro componentes da pesquisa ...
Webometria	wRVSL-iE4iE	2020-07-23T21:13:45Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	Ética, Razão e Liberdade: contribuições de Hegel no combate à desinformação - aula 2	Aula dos professores Marco Schneider e Marco Antônio Bonetti, na Escola de Inverno do PPGCI Ibict UFRJ 2020.
Webometria	uTBF2JfxDBk	2021-02-22T16:15:20Z	UCWZaC30pP5Jap7MBxKaUTIQ	TV UFBA	Explorações cientométricas no campo das políticas culturais - Resultados do primeiro ano de análi...	Título: Explorações cientométricas no campo das políticas culturais - Resultados do primeiro ano de análise Autores: Luiz Paulo ...
Webometria	ugZcugVE-CY	2013-10-17T15:54:34Z	UC42fQ9-zyuz7uVqwR4BSWqw	CANALPPGTE	Entrevista com Diana Lucio Arias	Diana Lucio Arias é pesquisadora do Observatório Colombiano de Ciencia y Tecnología, líder na investigação do tema Inovação.
Webometria	DHXKsz1qG50	2022-08-22T03:09:14Z	UCb4tzOnTFWlAMoyrAYEwGDw	Liderologia	Debates Paracientíficos - Liderança Interassistencial e Colégios Invisíveis da Conscienciologia	Evento gratuito organizado pelo Colégio Invisível da Liderologia, com apoio da Liderare, com o objetivo de aprofundar as ...
Webometria	elXoVHDbbFI	2021-04-29T15:27:23Z	UCwDa29kE-P95t-SlJ91LYGQ	BiblioUFRN	Onde publicam os pesquisadores brasileiros?	Palestra ministrada por Doutorando Alejandro Caballero Rivero. Universidade Federal de Pernambuco no âmbito do evento ...
Webometria	00SFSqBiz4M	2020-08-31T14:39:47Z	UCR4mP_m4vECz7MHCf-uhI7w	Estudos Métricos da Informação	Arquivometria e Biblioteconometria	
Webometria	kJlU4EYg4XE	2020-07-23T05:42:52Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	PRODUTIVIDADE CIENTÍFICA – A	
Webometria	ghRx_k6U0pQ	2021-04-28T17:27:41Z	UCkrH_dLRjZeGP2QH9MZwYUA	José Israel Martínez López	Sesión 22-Indicadores cienciométricos	Información para apoyar investigación MIni Proyecto I incluyendo los conceptos de Cienciometría.
Webometria	tPDzEPnoWKM	2020-07-24T13:11:12Z	UCbfFJO-y6lvkwI1GAWcYUuQ	Prof.ª Keyla de Faria	A importância dos estudos métricos da informação em tempos de pandemia	Live Instagram Um dedo de prosa com Prof.ª Keyla de Faria recebeu a Prof.ª Dra. Ilaydiany Oliveira para prosear sobre: 'A ...
Webometria	6RNXc4OrIP0	2020-11-06T17:14:41Z	UCj8EIwvHlhX_PAmAiCKjxPg	Super 8	Compendex para Engenharias: análise bibliométrica	Gravação da capacitação 'Compendex para Engenharias: análise bibliométrica' feita por Zoom no dia 05 de novembro de 2020 ...
Webometria	nnA7UNkgbss	2021-02-25T02:54:53Z	UCXHiwzuiDyGF60kHoRm7Lyg	SEBASTIAN CORSETTI	DEFINIÇÃO DE TERMOS _ RESPOSTAS DAS QUESTÕES	RESPOSTAS DAS QUESTÕES DE ANTROPOLOGIA _ DEFINIÇÃO DE TERMOS.
Webometria	Vui1eK4pGCw	2018-05-23T16:02:19Z	UCtycxL8lJqSyBUQ18hvYDzQ	Coordinación EGI	Taller de investigación II | Maribel Grijalba | Bibliometria encuentro II	
Webometria	pgwAKc6Letc	2020-06-24T22:41:52Z	UCoshhaYYVMuXUQplMu42kLg	Mineiro de Dados	Introdução ao InteractiVenn usando dados do Lattes [Ep: 014]	Vamos fazer uma breve introdução ao InteractiVenn um software online que permite você fazer diagramas de Venn com 2 a 6 ...
Webometria	PPw7kNhN-ec	2021-02-26T12:55:05Z	UCwfv12qSFFK7v7-G2ELBTug	Biblioteca da FAUUSP	Desafios na implantação de repositórios de dados de pesquisa	Palestra ministrada pela Profa. Dra. Valéria dos Santos Gouveia Martins no seminário Gestão de dados científicos: por onde ...
Webometria	XHOgtZGW2Og	2020-12-02T19:41:00Z	UCwDa29kE-P95t-SlJ91LYGQ	BiblioUFRN	Seminário acadêmico e científico sobre a atuação dos profissionais da informação: dia 3	O tema é 'O livro, a biblioteca e as tecnologias de informação' e a palestrante do dia é a Larissa Rosa de Oliveira, Bibliotecária ...
Webometria	SW3UT7YyVEE	2020-08-31T12:00:06Z	UCZYOMbe0eRuvXCkOZBYg38A	a Escola de Sites	Perfil Pessoal X Perfil Business | A Escola de Sites	ELEMENTOR PRO: https://aescoladesites.com.br/elementorpro ✔️ CROCOBLOCK: https://aescoladesites.com.br/crocoblock ...
Webometria	yH0ZhK9IDOM	2021-02-04T16:21:37Z	UCj-a4ZofS-Oa81YmWT3_Myw	Sergiusz Luczak	Bibliometryk kontra naukowiec: indeks Hirscha, cytowania, impact factor	Szkolenie dla pracowników Uniwersytetu Warszawskiego, 30.10.2019; bibliometria, indeks hirsza, h-indeks, liczba cytowań.
Webometria	Zt-ML94-i9Q	2021-12-28T18:01:30Z	UCZDdVE9f6IRRukcaNCJJoag	Edição Libras Cadernos de Tradução 2021	Indicadores bibliométricos da produção acadêmica internacional sobre... (versão sintética em Libras)	Indicadores bibliométricos da produção acadêmica internacional sobre o intérprete educacional de Línguas de Sinais Neiva de ...
Webometria	EQnTv2jb5jA	2020-07-18T12:15:00Z	UCn23uSqaJK3whDkZsLgfP5g	Educação Financeira Para Toda a Vida	Bibliometria: Um caminho para RSL	Olá pessoal! Neste vídeo você confere o nono curso do II Workshop organizado pelo Programa de Pós Graduação em Ciências ...
Webometria	qHrtoHZJzX8	2020-05-12T00:43:05Z	UCqfTYmpGsM1RG6So8pfWRwg	Professor Digão - Redação	Aula 12 -  Redação -  Ensino Médio -  Altmetria	
Webometria	NrVs1qcLqqI	2016-05-31T22:59:06Z	UCY18tYSGX3q49FoKtyjiSGg	Fernanda Guedes	Empresas Sustentáveis	Vídeo produzido para disciplina Laboratório de Aprendizagem Vivencial -LAV . Tema : Empresas Sustentáveis. Integrantes: ...
Webometria	EAIclAZ4r2s	2016-06-08T18:00:00Z	UC-J1aW0d3XIud9bLbnVsRfg	Juanjo Boté	Cibermetria - Midiendo el espacio red - Isidro Aguillo	En este video https://youtu.be/EAIclAZ4r2s, lo puedes ver qué es la cibermetria Lista Trabajos de Investigación: ...
Webometria	uzQ1UrJbikU	2020-07-13T19:05:00Z	UCwDa29kE-P95t-SlJ91LYGQ	BiblioUFRN	Workshop como elaborar artigos científicos, módulo 3	O Workshop 'Como elaborar artigo científico' tem o objetivo de instruir por meio das técnicas acadêmicas, incluindo as normas ...
Webometria	m4DriGyIm9k	2019-06-10T17:24:27Z	UC8QtxHAIsD7vxJxt7G8GQZg	Celso Fabrício	Estudo Bibliométrico IDSM CAPES	Estudo bibliométrico sobre Índice de Desenvolvimento Sustentável (IDSM), disponibilizados no Portal de Periódicos CAPES.
Webometria	gmwxR9i9jv0	2010-12-06T18:58:01Z	UCECA-rboUdidgRC3DCAtYZg	CanalRedalyc	Redalyc: Entrevista a Diego Romero sobre el 2o Congreso Internacional de Editores	Del 16 al 19 de noviembre de 2010 se llevó a cabo en la ciudad de Valdivia, Chile, el 2do Congreso Internacional de Editores, ...
Webometria	DokG9uK43CY	2023-11-26T16:12:02Z	UCdYfNBtxvpIZGzGpRlwaW1w	SemeAd	XXVI SemeAd - SA (6) - Sala Online - 03 - Administração Pública (375)	
Webometria	NAds7Wm1KKE	2020-07-22T02:53:41Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	PERIÓDICOS CIENTÍFICOS, ACESSO ABERTO E CIÊNCIA ABERTA - A	
Webometria	6teD_ap2DyY	2021-09-15T16:36:42Z	UCLphWgSaFolgIvDDhXrWgLg	Centro de Investigaciones Sociales y Humanas CISH - UdeA	14 Septiembre - Día 2 Latmétricas 2021 - Mesa 7. Novas métricas no contexto da ciência aberta	3:00-6:00 pm Mesa 7 Mesa 7. Novas métricas no contexto da ciência aberta Thiago Magela Rodrigues Dias, Centro de Educação ...
Webometria	Li3K4gOx1_Y	2022-07-08T18:15:30Z	UCWKii6esTHtTJ0jJcKeNdBQ	SPAMLab IAG-USP	Fator de Impacto, Índice-H, Qualis. Tire suas dúvidas!	ciencia #posgraduacao #pesquisa Neste vídeo vamos conversar sobre as principais métricas de avaliação acadêmica, como o ...
Webometria	Uqjfc4CgRfQ	2020-04-28T11:44:43Z	UCm7XbniVXTHkeO6y-35b-XQ	Prof. Bruninho	&quot;Desafios Sustentáveis na Gestão de um hospital&quot;	Nesta Live, iremos conversar com o Eng. Adriano Sallum sobre os desafios técnicos de levar soluções tecnológicas e mais ...
Webometria	jY86WSsqLG4	2020-07-24T07:32:13Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	SESSÃO PECHA KUCHA	
Webometria	PQlap7oJ_R4	2021-03-17T18:17:07Z	UCXhb4T-7sCVpjwmuuXBvhpg	PPG RENAC UEG	RSL Informetria Aula 03	Aula 03 da disciplina Revisão Sistemática da Literatura e informetria TEMA: Tendências da produção científica e técnicas para ...
Webometria	hw4jkYOngn8	2020-06-26T14:36:39Z	UC_ghKjRSUxOucoo0MejxRvQ	Curso Metodologia Científica PPGAT - UFES	Aula 8   Pesquisa bibliometria	Aula 8 do Curso de Metodologia Científica que trata do assunto Pesquisa Bibliometrica.
Webometria	Ri42DBJIwuY	2021-04-01T18:12:42Z	UCzko4TlWywDmEay2xrRm1eg	Prof. ZEPKA	2021-04-01 - Orientação Zepka - Bibliometria (3)	
Webometria	WtmMDGa5Svk	2020-07-24T02:56:55Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	COLABORAÇÃO CIENTÍFICA	
Webometria	NkhgNZ7voOM	2020-06-22T23:57:10Z	UCikTlU_IuRanUFlXt7Awvcw	Freddy Guerrero	ACCESO CURSO BIBLIOMETRÍA Y EVALUACIÓN CIENTÍFICA v.1	1. Conceptos básicos (3 horas) • ¿Qué es la comunicación científica? • ¿Qué es la evaluación científica? • ¿Qué es la bibliometría ...
Webometria	YJi8cvWrQ2o	2015-10-17T17:35:04Z	UCAwXnJblt6ZYAPoRlHbShbQ	Bibliothings Concursos Públicos	Análise em provas de Biblioteconomia 2015  #4	
Webometria	VTTI9x6hjrM	2024-01-10T15:19:44Z	UCKEYaoGb16c-ZJZKxA2ND6A	Unitevê - TV Universitária da UFF	Ciência Aberta, Qualificação de Periódicos e Pol. Públicas:  Situação Atual, Mudanças, Resistências	Ciência Aberta, Qualificação de Periódicos e Pol. Públicas: Situação Atual, Mudanças, Resistências Mesa-redonda promovida ...
Webometria	mxzDOePgzao	2013-05-03T16:37:40Z	UCJSRN3ILmuVVNCqf5fFYEDA	Comunidad RedDes	Oficina online para compartilhamento de experiências no uso do DSPACE	Termos de Referência: - Oficina para compartilhamento de experiências no uso do DSpace; - Eixos temáticos: Política de criação ...
Webometria	VOPH4xb-GU8	2022-11-26T03:31:55Z	UCGcecRsD0a968z8bux4MPLw	ProPGPq Unifesp	A Bibliometria e a literatura científica: estratégias baseadas em métricas	Palestrante: Prof. Dr. Rogério Mugnaini (USP)
Webometria	SzRYu4MS4gg	2021-05-22T06:16:52Z	UCR4mP_m4vECz7MHCf-uhI7w	Estudos Métricos da Informação	Produção Intelectual na Pós-Graduação em Ciência da Informação	Qualificação de mestrado de Mateus Rebouças Nascimento.
Webometria	MaNoOS_32nk	2020-12-04T20:15:44Z	UCHhGIC7uVTeB1S6gCZwq9XA	NBID UPE	Indicadores Bibliométricos e Altmétricos	O Núcleo de Gestão de Bibliotecas (NBID) convida tod@s a participarem do I Seminário de Periódicos da Universidade de ...
Webometria	C3iHTJwczak	2015-04-22T15:30:01Z	UCagFOC4zYk1oYejAH-6v1pQ	AmericaSudaca	Paises Con Mejores Universidades en Sudamerica 2016	Paises Con Mejores Universidades en Sudamerica según su cantidad de universidades destacadas por el escalafón de ...
Webometria	LIJJLVYIBAU	2020-05-24T22:57:00Z	UCFb8oVTeKua64rulsm1W2oQ	Vanessa Santos Enfermeira	Sustentabilidade nos hospitais com o ambientalista Carlos Painel	Live com o ambientalista CARLOS PAINEL com o tema SUSTENTABILIDADE NOS HOSPITAIS. Sustentabilidade no setor ...
Webometria	mkcU_wn_2rk	2022-09-21T20:09:18Z	UCBc00LEzZ6Vqi8EcBoCLaYA	Ensp Fiocruz	CEENSP - Sistema de Identificação e Gestão de Redes de Cooperação em Pesquisa	O Centro de Estudos Miguel Murat de Vasconcellos desta quarta-feira, 21 de setembro, vai debater o projeto Sistema de ...
Webometria	covo-wo6GLk	2020-11-23T21:15:58Z	UCJ9FVA126mCj0_rXHAAlP4w	COFTAH eLearning	Estudio de Tendencia Patentométrica: Sistemas de Riego Inteligente 2015 - 2019	Autor 1: Jose Izaguirre / Autor 2: Jiraleiska Hernández / Autor 3: Natasha Tellería XI Congreso Científico de la Universidad de ...
Webometria	qdFzCrvgZU0	2018-05-17T00:07:40Z	UC7OKJD0SkWOHjXcp5Agmt7A	TVQ	FIOCRUZ -  ConfOA -  Pt III -  04/10/17	FIOCRUZ - ConfOA - Pt III - 04/10/17.
Webometria	waE6PLY6G5A	2020-11-17T01:44:15Z	UCR4mP_m4vECz7MHCf-uhI7w	Estudos Métricos da Informação	Indicadores de impacto a partir de dados estruturados	
Webometria	5078MwAg134	2020-07-23T02:50:18Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	CITAÇÃO	
Webometria	Dojdcy5q9D0	2018-07-23T14:56:38Z	UCkalQi2t2vXXz0lWAmNEF7Q	Campus Virtual Fiocruz	CONFOA 2017 ANA MARIA FERREIRA DE CARVALHO	
Webometria	0oxTdg6WV-c	2020-07-23T09:02:44Z	UCKaq7mgeLd2bSM4zfZEnmAw	7 EBBC SALVADOR 2020	PRODUTIVIDADE CIENTÍFICA – D	
Webometria	DVPsF2vmcYg	2020-12-07T18:58:35Z	UCFRtRxczJUQmdr3Ine2-V4w	PPGCI-Unesp	Comunicação científica brasileira: mapeando fatores que contribuem para a escolha de periódicos	Palestra PPGCI: Comunicação científica brasileira: mapeando fatores que contribuem para a escolha de periódicos de acesso ...
Webometria	TiDEVxgrcBM	2020-08-28T01:52:53Z	UCyw5hfS1Q1cUiLCnnFK0f4g	REDIB Informa	Charla con Isidro Aguillo sobre cibermetría y los rankings de publicaciones	Hoy en la serie Los científicos y su mundo entrevistamos al biólogo y divulgador científico Isidro Aguillo, con el que hablamos ...
Webometria	vMnVkrE0muo	2021-06-04T14:33:01Z	UCTUit_4GFIVTFexQtFG9qqQ	Pedro Frantz Geografia IFTO-Araguatins	Pesquisa qualitativa ou quantitativa? PARTE 01	Nessa aula abordaremos algumas diferenças e temáticas associadas às pesquisas qualitativas e quantitativas, diferentes formas ...
Webometria	tQp64oSdFLc	2022-05-03T23:52:39Z	UCYhc83zJOknaYWIbqp2jYSA	UCS Educacional	VII Semana Acadêmica do Curso de Biblioteconomia da UCS - 03/05	VII Semana Acadêmica do Curso de Biblioteconomia da UCS Caminhos para os profissionais da informação frente às novas ...
Webometria	FRu0zXku_Qg	2020-12-03T17:15:44Z	UC4dhe0SZzPId_VIRIisT8TQ	Divulgação Científica INMA	Uma aproximação aos Estudos Métricos da Informação - Revisado	Dra. Juliana Lazzarotto Freitas (PCI INMA/MCTI)
Webometria	9Gkp1B0EkqU	2021-09-14T14:44:42Z	UCkdszriwbGBTHLwOGtRUwjg	iTunes U - UAEH	Elaboración de bebidas a base de café	Visita la Página Oficial de la Universidad Autónoma del Estado de Hidalgo https://www.uaeh.edu.mx/ Video de Boletín Científico ...
Webometria	ddgNR9jI1cQ	2020-05-09T11:54:09Z	UCpaVOucEutSATkeScLb3LTw	Prof. Alex Nina	Aula 6: Sustentabilidade e Planejamento Estratégico	Definir se uma empresa deve ou não ser sustentável é, em última instância, uma responsabilidade da Alta Administração, ...
Webometria	enNzUkNRwRI	2020-12-05T13:00:22Z	UCkdszriwbGBTHLwOGtRUwjg	iTunes U - UAEH	Práctica: Hamburguesas de lentejas	Visita la Página Oficial de la Universidad Autónoma del Estado de Hidalgo https://www.uaeh.edu.mx/ Los alimentos funcionales ...
Webometria	Mw-4tiAvgDM	2022-07-04T20:48:04Z	UC5VOnxpINo6WpWWdQxUnTqQ	Gianfranco Mognaschi	Podcast K-Pop - Trabajo Final Grupo 1	Integrantes: • Avalos Paredes Camila Nicole- U202016334 • Escobar Rubio Vanessa Julia - U202014055 • Mata Vargas ...
Webometria	sXurqBKS5L8	2016-08-15T23:17:11Z	UCnYwjD9CAWLj0UkQNRPvnRQ	jorge briones	Desarrollo de Colecciones	El video trata sobre las Políticas de Desarrollo de Colecciones, Recursos Digitales, Infometría, Bibliometría y Webmetría.
Webometria	b7LHxwBToRM	2020-07-13T18:26:04Z	UCwDa29kE-P95t-SlJ91LYGQ	BiblioUFRN	Workshop como elaborar artigos científicos, módulo 2	O Workshop 'Como elaborar artigo científico' tem o objetivo de instruir por meio das técnicas acadêmicas, incluindo as normas ...
Webometria	07in3BM5lnw	2020-03-06T21:00:02Z	UChLzpxLV2dZPg1OYzslTxXQ	Cristal Consultoria	LIVE    A importância de projetos sustentáveis na Construção Civil	Olá. ⠀⠀⠀⠀⠀⠀⠀⠀⠀ É latente a necessidade de os projetos serem pensados com atenção aos conceitos de construção ...
Webometria	tymJiRslerY	2020-05-22T05:14:30Z	UCzOq0ud6tPK8T9ACg0yeeBw	Antonio Alberto Alberto	DEVOLUTIVA   DILATAÇÃO DOS LÍQUIDOS	
Webometria	2PTSxnbkeH8	2024-04-11T10:59:59Z	UCY5Z_ieXWBWItW1gFD_VKSw	Biblioquê? Podcast	BIBLIOQUÊ? #14 - Estudos Métricos da Informação	Nesse episodio vamos entender melhor como funciona os Estudos Métricos da Informação. Se você já ouviu falar em ...
Webometria	WZZ1uvAvVNU	2021-09-14T14:42:54Z	UCkdszriwbGBTHLwOGtRUwjg	iTunes U - UAEH	Preparación de cocteles a base de mezcal	Visita la Página Oficial de la Universidad Autónoma del Estado de Hidalgo https://www.uaeh.edu.mx/ Video de Boletín Científico ...
Webometria	Cuhx6r_nVi8	2017-09-10T00:01:00Z	UCU_kjQISLRt2HIUH0CiF_mw	IBEROJUR I. Iberoamericano Estudos Jurídicos	O Direito à busca da felicidade na Justiça Federal brasileira	Luciana Romano Morilas y Laís Kondo Claus – Universidade de São Paulo / Universidade Presbiteriana Mackenzie O Direito à ...
Webometria	ygXNVXUkQag	2022-04-16T22:54:44Z	UCuZDXJwonuKBO4kBoRVTbOQ	Biblioteconomia Concursos	Simulado Biblioteconomia | Questões de Concursos | Biblioteconomia para Concurso   # 67	Questões de Biblioteconomia para testar seus conhecimentos. Se preferir, pause o vídeo a cada questão. #BIBLIOTECONOMIA ...
Webometria	EXHDkhgQXqA	2021-04-27T14:54:28Z	UCwDa29kE-P95t-SlJ91LYGQ	BiblioUFRN	A Pesquisa bibliométrica em Doenças Tropicais Negligenciadas	Palestra ministrada por Dr. Natanael Vitor Sobral. Universidade Federal da Bahia no âmbito do evento Comunicação científica e ...
Webometria	n5gqTthqBwo	2022-06-01T17:39:53Z	UCp1yWDCyKfI5Bzatiz4TCeQ	LEANDRA DIAZ CARDENAS	IMPORTANCIA DE LAS PUBLICACIONES SERIADAS EN LA PRODUCCIÓN DE INFORMACIÓN CIENTIFICA (CIDBA)	
Webometria	E8yqMLjbm_8	2019-11-27T15:04:37Z	UC51DU5Qtwjr3brSOs1QH7dQ	Facultad de Educación - Universidad de Antioquia	¿Cómo hacer una revisión de literatura útil para investigación y para la divulgación?	Investigadores nos comparten sus experiencias que permite tener un panorama general sobre las diferentes metodologías, ...
Webometria	XDh1oSnZcKY	2021-09-14T14:42:00Z	UCkdszriwbGBTHLwOGtRUwjg	iTunes U - UAEH	Mole amarillo de Oaxaca	Visita la Página Oficial de la Universidad Autónoma del Estado de Hidalgo https://www.uaeh.edu.mx/ Video de Boletín Científico ...
Webometria	ikXTJUPFfns	2020-09-11T01:02:38Z	UCssYPKWScbGeTc7wcCC-mQw	Testei, Aprovei , ensinei	Download do Perfil que eu uso nos sites de pesquisas	Link de download dos arquivos: https://mega.nz/file/dU0REI7B#CygQlIT8AhhMSKrPq8WlPJr0XOFjQEgDt1yUSTpKHcQ Link dos ...
Webometria	fon5AmlCQOY	2009-11-29T06:53:45Z	UCR1MEt7EizhxAbxvaLiFJfg	Alexandre Rangel	Antonio Miranda - Palestra &quot;Literatura na Internet: uma utopia?&quot;	Antonio Miranda - Palestra 'Literatura na Internet: uma utopia?' - Fliporto Digital 2009.
Webometria	E_ojGDleQtY	2024-02-23T14:11:51Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	Introdução ao VOSviewer - visualização de dados cientométricos com grafos (1/2)	O VOSviewer é uma ferramenta desenvolvida pelo CWTS da Universidade de Leiden e vem sendo bastante utilizada em estudos ...
Webometria	w_mInBaquKU	2023-11-22T11:16:01Z	UCK2CTanyE-QWoKb7qYE1saQ	COBE UFSC	Revisões bibliométricas em odontologia. Masterclass Profa. Dra. Lucianne Cople Maia.	
Webometria	FQPDiyn_abQ	2020-07-30T19:06:33Z	UCasTH2XXGnPXx3WcYA8cRJA	PPGCI IBICT UFRJ	Grafos, Pandemia e a Visualização de Dados Cientométricos	Neste mini-curso apresentaremos os grafos, veremos como podemos ver uma cadeia de relações entre os nós que eles ...
Webometria	6H__oDzrA-U	2019-04-07T16:20:42Z	UCgKzpHsdWcI47IEqHKch09g	Pense BIBLIO	PASSE EM QUALQUER CONCURSO PÚBLICO DE BIBLIOTECONOMIA!	Primeiramente estamos muito felizes por você está aqui! Obrigado! Para adquirir, clique no seguinte link: ...
Webometria	cNo9REo4L80	2013-11-19T22:48:49Z	UC_9NVaKykuF1eXS8PcoDysg	IIBI UNAM	Conferencia: Las metrías como herramienta de la gestión bibliotecaria	Conferencia Las metrías como herramienta de la gestión bibliotecaria Dra. María Victoria Guzmán Instituto Finlay, La Habana ...
Webometria	E5xiKIL6UN8	2020-12-05T13:00:03Z	UCkdszriwbGBTHLwOGtRUwjg	iTunes U - UAEH	Práctica: Uso de kéfir en preparaciones de cocina fría	Visita la Página Oficial de la Universidad Autónoma del Estado de Hidalgo https://www.uaeh.edu.mx/ El kéfir es una bebida láctea ...
Webometria	GFABysCW4dc	2021-02-16T22:13:18Z	UCdYfNBtxvpIZGzGpRlwaW1w	SemeAd	Dia 26 Workshop 4 - Cientometria e Revisão de Literatura com o Uso do R	Vídeo apresentado no XXIII SemeAd – Seminários de Administração, realizado nos dias 25, 26 e 27 de novembro de 2020.
Webometria	xIC8amGUKG8	2022-04-06T01:56:47Z	UC8c10I9NuP3Tfgjem6o2NfA	oscar anibal lora casares	Un TicTek para el Futuro	Fuente: https://www.spreaker.com/user/10132497/spreaker-un-tictek-para-el-futuro Un TicTek para el Futuro Desde hoy estará ...
Webometria	nSCMOkt35I4	2019-08-14T19:40:28Z	UCof7kyatk6Sz4xk7lhYc4xQ	Escola do Legislativo Piracicaba	&quot;Sustentabilidade, Inovação e Práticas Ambientais nas Empresas&quot; - 2º Encontro (13/08/2019)	O propósito do curso consiste em auxiliar as pessoas a desenvolverem resultados práticos e significativos no ambiente ...
Webometria	yUVfPnUW8dQ	2015-10-23T10:39:46Z	UCkfbh36EIhFPLLmMAGYMrYA	Nicolás Robinson	EC3metrics Bibliometria 2	Creé este video con el Editor de video de YouTube (https://www.youtube.com/editor)
Webometria	k03Wt04b668	2020-10-24T10:34:14Z	UCFRtRxczJUQmdr3Ine2-V4w	PPGCI-Unesp	Como aumentar índices altmétricos no Research Gate?	IV FÓRUM DE DISCENTES E EGRESSOS DO PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIA DA INFORMAÇÃO (IV FDECIN) ...
Webometria	6M-Bsc5xDlA	2023-12-09T02:57:49Z	UCC7qLipAFd7sM2RjHnBw28g	NEHTLIT	Cartas, mapas e Estudos da Tradução	IX Seminário de História da Tradução e Tradução Literária (SHTTL) & IV Seminário de Pedagogia e Didática da Tradução ...
Webometria	v1LNNmCPR3k	2023-10-19T06:59:33Z	UCSlso2nhNYuQ_ONzGltoeFw	Grupo de Estudos Métricos em Informação - GPEMI 	Abertura Oficial	Cerimônia oficial de abertura com participação das professoras Dra. Claudia Regina Mosca Giroto (Diretora Geral da Faculdade ...
Webometria	u4arPcx4CqQ	2022-04-15T20:00:10Z	UCH3uDsTMVe7jrXHwMq93UhA	Baozar Zakariyyah	Top 10 Universities in TURKEY 🇹🇷 and their tuition fees 💲	Lists the overall best public and private universities for international students. This video is an in-depth analysis of the overall top ...
